5,0.640598,0.504344,0.6507700000000001,0.5985706666666667,0.0,0.0,0.0,0.0
10,0.667966,0.515424,0.6696480000000001,0.6176793333333334,0.0,0.0,0.0,0.0
15,0.6631179999999999,0.49209599999999976,0.6538980000000001,0.6030373333333332,0.0,0.0,0.0,0.0
20,0.6891319999999999,0.528012,0.6905599999999998,0.6359013333333332,0.0,0.0,0.0,0.0
25,0.662396,0.5001220000000001,0.6698460000000002,0.610788,0.0,0.0,0.0,0.0
30,0.657092,0.4997759999999999,0.6632600000000002,0.6067093333333333,0.0,0.0,0.0,0.0
35,0.701598,0.550138,0.7132379999999998,0.6549913333333334,0.0,0.0,0.0,0.0
40,0.7085980000000001,0.5664800000000002,0.734298,0.669792,0.0,0.0,0.0,0.0
45,0.7109400000000001,0.5831679999999998,0.7550640000000002,0.6830573333333335,0.0,0.0,0.0,0.0
50,0.7308979999999999,0.608668,0.7812260000000001,0.7069306666666667,0.0,0.0,0.0,0.0
55,0.677362,0.517136,0.6846900000000001,0.6263960000000001,0.0,0.0,0.0,0.0
60,0.7384259999999999,0.602902,0.77593,0.7057526666666666,0.0,0.0,0.0,0.0
65,0.7386720000000001,0.6320399999999999,0.7921299999999999,0.7209473333333333,0.0,0.0,0.0,0.0
70,0.765062,0.677122,0.8346979999999999,0.7589606666666667,0.0,0.0,0.0,0.0
75,0.7801159999999999,0.7279539999999999,0.8614840000000001,0.7898513333333333,0.0,0.0,0.0,0.0
80,0.781398,0.7217980000000002,0.853984,0.7857266666666667,0.0,0.0,0.0,0.0
85,0.789518,0.7504040000000002,0.871814,0.8039120000000001,0.0,0.0,0.0,0.0
90,0.7903580000000002,0.7435100000000001,0.879556,0.8044746666666668,0.0,0.0,0.0,0.0
95,0.79374,0.745736,0.8631200000000001,0.8008653333333333,0.0,0.0,0.0,0.0
100,0.7946240000000002,0.7358679999999999,0.8620440000000004,0.7975120000000002,0.0,0.0,0.0,0.0
105,0.813866,0.7673059999999999,0.8877000000000003,0.8229573333333334,0.0,0.0,0.0,0.0
110,0.809278,0.7688220000000002,0.900166,0.8260886666666668,0.0,0.0,0.0,0.0
115,0.81611,0.7703799999999997,0.9019280000000003,0.8294726666666667,0.0,0.0,0.0,0.0
120,0.8074940000000004,0.7675499999999996,0.8890560000000001,0.8213666666666667,0.0,0.0,0.0,0.0
125,0.8232259999999998,0.7743860000000002,0.8999779999999998,0.8325299999999999,0.0,0.0,0.0,0.0
130,0.8147120000000001,0.7659799999999999,0.8921539999999999,0.8242819999999998,0.0,0.0,0.0,0.0
135,0.8198780000000001,0.7709360000000001,0.8998600000000002,0.8302246666666667,0.0,0.0,0.0,0.0
140,0.8164940000000003,0.7685559999999999,0.8964939999999999,0.8271813333333334,0.0,0.0,0.0,0.0
145,0.8243939999999997,0.7766380000000003,0.90306,0.8346973333333333,0.0,0.0,0.0,0.0
150,0.8218780000000001,0.76949,0.8945380000000002,0.8286353333333335,0.0,0.0,0.0,0.0
155,0.8206279999999998,0.7698259999999999,0.8951360000000002,0.8285300000000001,0.0,0.0,0.0,0.0
160,0.8077859999999998,0.7547219999999999,0.8825679999999998,0.8150253333333332,0.0,0.0,0.0,0.0
165,0.8197019999999998,0.7684400000000002,0.8953939999999999,0.8278453333333333,0.0,0.0,0.0,0.0
170,0.8214999999999998,0.7679400000000001,0.8923519999999999,0.8272639999999999,0.0,0.0,0.0,0.0
175,0.8236999999999998,0.77396,0.900192,0.8326173333333333,0.0,0.0,0.0,0.0
180,0.8222860000000002,0.770978,0.9006380000000003,0.8313006666666668,0.0,0.0,0.0,0.0
185,0.82415,0.7739280000000001,0.9028519999999998,0.8336433333333333,0.0,0.0,0.0,0.0
190,0.8259440000000001,0.7747860000000003,0.8999839999999996,0.8335713333333333,0.0,0.0,0.0,0.0
195,0.8261120000000001,0.7754099999999999,0.9027540000000001,0.8347586666666666,0.0,0.0,0.0,0.0
200,0.8265480000000001,0.7745920000000004,0.9017180000000004,0.8342860000000002,0.0,0.0,0.0,0.0
